date,weekday,is_festival,guests,sales,assigned_staff,total_staff_level,staff_count
2004-05-09,Sunday,False,240,382080,"['Noah', 'Tyler', 'Liam', 'Hannah', 'Quinn', 'Kevin', 'Jack']",24,7
2004-05-10,Monday,False,198,267696,"['Jack', 'Charlie', 'Hannah', 'Grace', 'Tyler', 'Noah', 'Alice']",19,7
2004-05-11,Tuesday,False,93,125085,"['Ivy', 'Liam']",9,2
2004-05-12,Wednesday,False,139,153734,"['Hannah', 'Ivy', 'David']",13,3
2004-05-13,Thursday,False,131,223486,"['Sophia', 'David', 'Alice', 'Frank', 'Kevin']",13,5
2004-05-14,Friday,False,193,367279,"['Kevin', 'Frank', 'David', 'Tyler', 'Paul', 'Noah']",19,6
2004-05-15,Saturday,False,170,248200,"['Riley', 'Grace', 'Olivia', 'Hannah', 'Uma']",17,5
2004-05-16,Sunday,False,347,230408,"['Alice', 'Kevin', 'Charlie', 'Liam', 'Eve', 'Uma', 'Grace', 'Paul', 'Tyler', 'Bob']",34,10
2004-05-17,Monday,False,86,122292,"['Alice', 'Frank', 'Bob', 'Noah']",7,4
2004-05-18,Tuesday,False,125,249125,"['Riley', 'Ivy', 'Jack', 'Grace']",12,4
2004-05-19,Wednesday,False,84,56784,"['Noah', 'Frank', 'David']",8,3
2004-05-20,Thursday,False,99,95436,"['Sophia', 'Paul', 'Noah']",9,3
2004-05-21,Friday,False,101,160590,"['Jack', 'Liam', 'Noah', 'Alice']",9,4
2004-05-22,Saturday,False,378,556416,"['Eve', 'Liam', 'Frank', 'Paul', 'Hannah', 'Uma', 'Sophia', 'Ivy', 'Kevin', 'Riley']",37,10
2004-05-23,Sunday,False,230,244950,"['David', 'Liam', 'Bob', 'Paul', 'Ivy', 'Riley', 'Frank']",23,7
2004-05-24,Monday,False,107,106465,"['Tyler', 'Olivia', 'Grace']",10,3
2004-05-25,Tuesday,False,97,169362,"['David', 'Mia']",9,2
2004-05-26,Wednesday,False,118,149034,"['Mia', 'Bob', 'Hannah']",11,3
2004-05-27,Thursday,False,149,167774,"['Ivy', 'David', 'Olivia', 'Alice']",13,4
2004-05-28,Friday,False,174,275442,"['Sophia', 'Liam', 'Eve', 'Alice', 'Frank', 'Noah']",17,6
2004-05-29,Saturday,False,141,275514,"['Hannah', 'Uma', 'David', 'Alice']",14,4
2004-05-30,Sunday,False,370,471380,"['Paul', 'Jack', 'Riley', 'Liam', 'Sophia', 'Ivy', 'Charlie', 'Grace', 'Uma', 'Hannah', 'Alice']",36,11
2004-05-31,Monday,False,202,215130,"['David', 'Ivy', 'Jack', 'Grace', 'Liam', 'Bob']",20,6
2004-06-01,Tuesday,False,182,255710,"['Hannah', 'David', 'Alice', 'Quinn', 'Noah', 'Bob']",18,6
2004-06-02,Wednesday,False,211,329160,"['Charlie', 'Riley', 'David', 'Mia', 'Sophia', 'Jack', 'Frank']",21,7
2004-06-03,Thursday,False,193,292588,"['Alice', 'Bob', 'Quinn', 'Jack', 'Olivia', 'Mia']",18,6
2004-06-04,Friday,False,238,165648,"['Mia', 'Alice', 'Ivy', 'Frank', 'Paul', 'Grace', 'Sophia']",23,7
2004-06-05,Saturday,False,277,243206,"['Quinn', 'Eve', 'Grace', 'Charlie', 'Frank', 'Paul', 'Hannah', 'Alice']",27,8
2004-06-06,Sunday,False,248,152520,"['Kevin', 'Paul', 'Tyler', 'Olivia', 'Liam', 'Alice', 'Riley', 'Sophia']",24,8
2004-06-07,Monday,False,92,98532,"['Grace', 'Quinn', 'Alice']",9,3
2004-06-08,Tuesday,False,91,129402,"['Uma', 'Sophia', 'Alice']",9,3
2004-06-09,Wednesday,False,181,341547,"['Alice', 'Quinn', 'Sophia', 'Frank', 'Eve', 'Noah']",18,6
2004-06-10,Thursday,False,123,201105,"['Noah', 'Riley', 'Hannah', 'Liam']",12,4
2004-06-11,Friday,False,84,146664,"['Eve', 'Olivia']",8,2
2004-06-12,Saturday,False,225,372825,"['Frank', 'Olivia', 'Charlie', 'David', 'Tyler', 'Uma', 'Alice']",22,7
2004-06-13,Sunday,True,623,1205505,"['Ivy', 'Olivia', 'Bob', 'Frank', 'Uma', 'Quinn', 'Mia', 'Charlie', 'Grace', 'Hannah', 'Sophia', 'David', 'Alice', 'Noah', 'Eve', 'Paul', 'Jack', 'Kevin']",61,18
2004-06-14,Monday,False,130,226850,"['Liam', 'Ivy', 'Paul']",13,3
2004-06-15,Tuesday,False,90,172350,"['Olivia', 'Liam', 'Bob']",9,3
2004-06-16,Wednesday,False,198,259776,"['Eve', 'Charlie', 'Hannah', 'Frank', 'Sophia', 'Jack']",19,6
2004-06-17,Thursday,True,363,288948,"['Ivy', 'Grace', 'Riley', 'Mia', 'Sophia', 'Olivia', 'David', 'Paul', 'Noah', 'Charlie', 'Jack']",36,11
2004-06-18,Friday,False,228,232104,"['Riley', 'Eve', 'Frank', 'Noah', 'Jack', 'Uma', 'Kevin', 'Alice']",22,8
2004-06-19,Saturday,False,150,248100,"['Hannah', 'Sophia', 'David', 'Paul']",15,4
2004-06-20,Sunday,False,351,535275,"['Jack', 'Eve', 'Charlie', 'Quinn', 'David', 'Mia', 'Noah', 'Hannah', 'Frank', 'Kevin']",35,10
2004-06-21,Monday,False,230,404800,"['Mia', 'Eve', 'Jack', 'Alice', 'Ivy', 'Liam']",22,6
2004-06-22,Tuesday,False,93,93837,"['Kevin', 'Sophia', 'Riley', 'Alice']",9,4
2004-06-23,Wednesday,False,159,308937,"['Mia', 'Ivy', 'Olivia', 'Frank']",15,4
2004-06-24,Thursday,False,131,94451,"['Charlie', 'Riley', 'Kevin', 'Olivia', 'Noah']",13,5
2004-06-25,Friday,False,223,271391,"['Frank', 'Liam', 'Riley', 'Olivia', 'Noah', 'Ivy', 'Grace', 'Alice']",22,8
2004-06-26,Saturday,False,311,209303,"['Ivy', 'Riley', 'Bob', 'Uma', 'Frank', 'Eve', 'Kevin', 'Paul', 'Alice', 'Jack']",31,10
2004-06-27,Sunday,False,297,198396,"['Olivia', 'Sophia', 'Bob', 'Tyler', 'Liam', 'Jack', 'Grace', 'David', 'Alice', 'Frank']",28,10
2004-06-28,Monday,False,239,451232,"['Charlie', 'Kevin', 'Quinn', 'Eve', 'Bob', 'Jack', 'Olivia']",23,7
2004-06-29,Tuesday,False,92,106720,"['Bob', 'Grace', 'Alice', 'Jack']",8,4
2004-06-30,Wednesday,False,199,198204,"['Uma', 'Olivia', 'Alice', 'Kevin', 'David', 'Grace']",19,6
2004-07-01,Thursday,False,137,161934,"['Frank', 'Grace', 'David', 'Sophia', 'Alice']",13,5
2004-07-02,Friday,False,240,387840,"['Alice', 'Jack', 'Sophia', 'Grace', 'Eve', 'Hannah', 'Bob', 'Tyler']",24,8
2004-07-03,Saturday,False,103,123600,"['Hannah', 'Eve', 'Alice']",10,3
2004-07-04,Sunday,False,327,523854,"['Frank', 'Uma', 'Paul', 'Olivia', 'Eve', 'Jack', 'Noah', 'Grace', 'Tyler', 'Riley']",32,10
2004-07-05,Monday,False,175,219100,"['Frank', 'Mia', 'Grace', 'Hannah', 'Olivia']",17,5
2004-07-06,Tuesday,False,119,82586,"['Alice', 'Mia', 'Liam']",10,3
2004-07-07,Wednesday,False,218,252226,"['Riley', 'Uma', 'Noah', 'Eve', 'Jack', 'Tyler', 'Alice']",21,7
2004-07-08,Thursday,False,115,112470,"['Tyler', 'Noah', 'Frank', 'Riley', 'Alice']",11,5
2004-07-09,Friday,False,99,184536,"['Alice', 'Hannah', 'Frank', 'Noah']",9,4
2004-07-10,Saturday,False,363,304920,"['Alice', 'Grace', 'Bob', 'Liam', 'Riley', 'Hannah', 'Ivy', 'Olivia', 'Charlie', 'Paul', 'Kevin', 'Noah']",36,12
2004-07-11,Sunday,False,347,317505,"['David', 'Uma', 'Frank', 'Quinn', 'Charlie', 'Bob', 'Hannah', 'Grace', 'Noah', 'Riley', 'Jack']",34,11
2004-07-12,Monday,False,234,413946,"['Grace', 'Ivy', 'Olivia', 'Jack', 'Sophia', 'Eve', 'Riley']",23,7
2004-07-13,Tuesday,False,169,246740,"['Olivia', 'Kevin', 'Mia', 'Alice', 'Frank', 'Jack']",16,6
2004-07-14,Wednesday,False,192,248448,"['Sophia', 'Quinn', 'Kevin', 'Riley', 'Mia', 'Alice']",19,6
2004-07-15,Thursday,False,245,412580,"['Quinn', 'Hannah', 'Riley', 'Noah', 'Bob', 'Tyler', 'Charlie', 'Alice']",23,8
2004-07-16,Friday,False,209,298243,"['Sophia', 'Bob', 'Jack', 'Ivy', 'Frank', 'Eve', 'Alice']",20,7
2004-07-17,Saturday,False,390,296400,"['Tyler', 'Eve', 'David', 'Frank', 'Mia', 'Jack', 'Riley', 'Kevin', 'Bob', 'Charlie', 'Grace', 'Alice', 'Sophia']",39,13
2004-07-18,Sunday,False,335,452250,"['Riley', 'Bob', 'Sophia', 'Paul', 'Tyler', 'Frank', 'Mia', 'Alice', 'David', 'Quinn']",32,10
2004-07-19,Monday,False,109,146932,"['Mia', 'Eve']",10,2
2004-07-20,Tuesday,False,217,202244,"['Liam', 'Charlie', 'Sophia', 'Ivy', 'Eve', 'Alice']",21,6
2004-07-21,Wednesday,False,173,270053,"['Kevin', 'Grace', 'Quinn', 'Jack', 'Sophia', 'Alice']",17,6
2004-07-22,Thursday,False,240,398160,"['Tyler', 'Frank', 'Mia', 'Charlie', 'Quinn', 'Liam', 'Alice']",24,7
2004-07-23,Friday,False,173,113488,"['Riley', 'Sophia', 'Charlie', 'David', 'Uma']",17,5
2004-07-24,Saturday,False,274,180840,"['Noah', 'Kevin', 'Hannah', 'Jack', 'Bob', 'Frank', 'Mia', 'Ivy', 'Alice']",26,9
2004-07-25,Sunday,False,117,107523,"['Kevin', 'Sophia', 'Alice', 'Frank', 'Riley']",11,5
2004-07-26,Monday,False,109,76627,"['Liam', 'Frank', 'Olivia', 'Alice']",10,4
2004-07-27,Tuesday,False,187,124542,"['Quinn', 'Hannah', 'Olivia', 'Paul', 'Noah']",18,5
2004-07-28,Wednesday,False,157,199233,"['Noah', 'Mia', 'Uma', 'Jack', 'Alice']",15,5
2004-07-29,Thursday,False,165,177375,"['Kevin', 'Quinn', 'Uma', 'Sophia']",16,4
2004-07-30,Friday,False,171,256500,"['Paul', 'Eve', 'Kevin', 'Ivy']",17,4
2004-07-31,Saturday,False,360,655560,"['Riley', 'Noah', 'Sophia', 'Kevin', 'Liam', 'Bob', 'Paul', 'Frank', 'Eve', 'Alice', 'Mia', 'Grace']",36,12
2004-08-01,Sunday,False,301,592368,"['Ivy', 'Tyler', 'Olivia', 'Mia', 'Grace', 'Charlie', 'Hannah', 'Kevin']",30,8
2004-08-02,Monday,False,231,442596,"['Sophia', 'Riley', 'Kevin', 'Tyler', 'Quinn', 'Frank', 'David']",23,7
2004-08-03,Tuesday,False,92,95956,"['Paul', 'Alice', 'Riley', 'Frank']",9,4
2004-08-04,Wednesday,False,245,252105,"['Eve', 'Jack', 'Bob', 'David', 'Riley', 'Paul', 'Hannah', 'Alice']",24,8
2004-08-05,Thursday,False,155,291555,"['Eve', 'Paul', 'Sophia', 'Charlie']",15,4
2004-08-06,Friday,False,216,358128,"['Sophia', 'Quinn', 'Eve', 'Grace', 'Mia']",21,5
2004-08-07,Saturday,False,238,387464,"['Alice', 'Liam', 'Olivia', 'Kevin', 'David', 'Ivy', 'Noah']",22,7
2004-08-08,Sunday,False,398,698092,"['Noah', 'David', 'Paul', 'Frank', 'Hannah', 'Charlie', 'Grace', 'Olivia', 'Alice', 'Sophia', 'Jack', 'Tyler', 'Riley', 'Bob']",39,14
2004-08-09,Monday,False,113,217299,"['Sophia', 'Hannah', 'Jack', 'Alice']",10,4
2004-08-10,Tuesday,False,106,185818,"['Frank', 'Mia', 'Charlie']",10,3
2004-08-11,Wednesday,False,132,127512,"['Ivy', 'Liam', 'Paul']",13,3
2004-08-12,Thursday,False,241,377647,"['Charlie', 'Grace', 'Ivy', 'Noah', 'Eve', 'Liam', 'Frank']",24,7
2004-08-13,Friday,False,214,156648,"['Olivia', 'Riley', 'Mia', 'Sophia', 'Tyler', 'Frank', 'Bob']",21,7
2004-08-14,Saturday,False,319,341649,"['Alice', 'Bob', 'Eve', 'Mia', 'Kevin', 'Olivia', 'Grace', 'Tyler', 'Uma']",31,9
2004-08-15,Sunday,False,277,538488,"['Quinn', 'Olivia', 'Riley', 'Charlie', 'Liam', 'Alice', 'Hannah', 'Sophia', 'Noah']",27,9
2004-08-16,Monday,False,152,253840,"['Kevin', 'Ivy', 'Hannah', 'Alice', 'Bob']",15,5
2004-08-17,Tuesday,False,142,240974,"['Grace', 'Frank', 'Riley', 'Mia', 'Jack']",14,5
2004-08-18,Wednesday,False,220,247060,"['Frank', 'Mia', 'Hannah', 'Paul', 'Charlie', 'Grace', 'Alice']",22,7
2004-08-19,Thursday,False,114,212724,"['Hannah', 'Olivia', 'Kevin', 'Alice']",11,4
2004-08-20,Friday,False,121,206305,"['David', 'Quinn', 'Alice', 'Riley']",12,4
2004-08-21,Saturday,False,256,378112,"['Grace', 'Charlie', 'Olivia', 'Paul', 'Frank', 'Ivy', 'Tyler', 'Alice']",25,8
2004-08-22,Sunday,False,259,353276,"['Alice', 'Ivy', 'Bob', 'Noah', 'Eve', 'Jack', 'Hannah', 'Paul']",25,8
2004-08-23,Monday,False,250,445750,"['Frank', 'Liam', 'Alice', 'Bob', 'Quinn', 'Ivy', 'Uma']",24,7
2004-08-24,Tuesday,False,103,73027,"['David', 'Charlie', 'Frank', 'Alice']",10,4
2004-08-25,Wednesday,False,164,310780,"['Mia', 'Kevin', 'Alice', 'Liam', 'Grace']",16,5
2004-08-26,Thursday,False,90,107460,"['Grace', 'Ivy', 'Alice']",9,3
2004-08-27,Friday,False,108,79596,"['Paul', 'Mia', 'Alice']",10,3
2004-08-28,Saturday,False,259,471639,"['Jack', 'Charlie', 'Bob', 'Liam', 'Olivia', 'Quinn', 'Tyler', 'Riley']",25,8
2004-08-29,Sunday,False,315,332955,"['Grace', 'Mia', 'Tyler', 'Riley', 'Bob', 'Kevin', 'Sophia', 'Ivy', 'Hannah']",31,9
2004-08-30,Monday,False,132,116160,"['Mia', 'Paul', 'Grace', 'Alice']",13,4
2004-08-31,Tuesday,False,108,111888,"['Tyler', 'Hannah', 'Jack']",10,3
2004-09-01,Wednesday,False,189,293517,"['Hannah', 'Liam', 'David', 'Quinn', 'Alice']",18,5
2004-09-02,Thursday,False,224,334880,"['Grace', 'Charlie', 'Hannah', 'Paul', 'Jack', 'Quinn', 'Alice']",22,7
2004-09-03,Friday,False,150,215250,"['Sophia', 'Frank', 'Kevin', 'Charlie', 'Jack', 'Riley']",15,6
2004-09-04,Saturday,False,392,535080,"['Olivia', 'Kevin', 'Tyler', 'Paul', 'Riley', 'Uma', 'Charlie', 'Jack', 'Frank', 'Sophia', 'Liam', 'Grace', 'Alice']",39,13
2004-09-05,Sunday,False,222,183816,"['Noah', 'Olivia', 'Sophia', 'Paul', 'Grace', 'Tyler', 'Bob', 'Alice']",22,8
2004-09-06,Monday,False,141,154113,"['Kevin', 'Hannah', 'Alice', 'Sophia', 'Jack']",13,5
2004-09-07,Tuesday,False,113,176845,"['Eve', 'Alice', 'Kevin', 'Frank']",11,4
2004-09-08,Wednesday,False,235,338635,"['Charlie', 'Uma', 'Kevin', 'Eve', 'Liam', 'Bob', 'Alice']",23,7
2004-09-09,Thursday,False,244,299632,"['Quinn', 'Noah', 'Mia', 'Charlie', 'Kevin', 'Olivia', 'Bob', 'Alice']",24,8
2004-09-10,Friday,False,121,152097,"['Liam', 'Tyler', 'Hannah']",12,3
2004-09-11,Saturday,False,308,278740,"['Charlie', 'Sophia', 'Uma', 'Olivia', 'Jack', 'Riley', 'Kevin', 'Liam', 'Frank', 'Bob', 'Alice']",30,11
2004-09-12,Sunday,False,290,272310,"['Ivy', 'Charlie', 'Alice', 'Eve', 'Jack', 'Noah', 'Grace', 'Tyler', 'David']",29,9
2004-09-13,Monday,False,168,285600,"['Noah', 'Alice', 'Liam', 'Tyler', 'Olivia', 'Riley']",16,6
2004-09-14,Tuesday,False,109,126222,"['Noah', 'Riley', 'Hannah', 'Alice']",9,4
2004-09-15,Wednesday,False,97,64117,"['Grace', 'Tyler', 'Bob']",9,3
2004-09-16,Thursday,False,119,122808,"['Liam', 'Tyler', 'Kevin']",11,3
2004-09-17,Friday,True,351,554229,"['Frank', 'Olivia', 'Ivy', 'Jack', 'Noah', 'Sophia', 'Riley', 'Uma', 'Mia', 'Paul', 'Bob']",35,11
2004-09-18,Saturday,False,155,249085,"['Tyler', 'David', 'Ivy', 'Riley']",15,4
2004-09-19,Sunday,False,283,281302,"['Charlie', 'Olivia', 'Hannah', 'Frank', 'Bob', 'Riley', 'Liam', 'Alice', 'Uma', 'Jack']",28,10
2004-09-20,Monday,False,175,268800,"['Tyler', 'Liam', 'Jack', 'Sophia', 'Grace', 'Alice']",17,6
2004-09-21,Tuesday,False,239,379771,"['Jack', 'Frank', 'Eve', 'Bob', 'Liam', 'Quinn', 'Kevin']",23,7
2004-09-22,Wednesday,False,232,248008,"['Liam', 'Bob', 'Paul', 'Eve', 'Olivia', 'Tyler', 'Alice']",23,7
2004-09-23,Thursday,False,170,143650,"['Grace', 'Jack', 'Paul', 'Uma', 'Noah', 'Alice']",17,6
2004-09-24,Friday,False,83,165668,"['Jack', 'Bob', 'Olivia', 'Alice']",8,4
2004-09-25,Saturday,False,318,356160,"['Quinn', 'Uma', 'Paul', 'Ivy', 'Bob', 'Grace', 'Charlie', 'Jack', 'Frank']",31,9
2004-09-26,Sunday,False,232,233160,"['Jack', 'Eve', 'Mia', 'Olivia', 'Frank', 'Riley', 'Paul']",23,7
2004-09-27,Monday,False,248,369520,"['Hannah', 'Alice', 'Tyler', 'Quinn', 'Uma', 'Liam']",23,6
2004-09-28,Tuesday,False,152,195776,"['Eve', 'Hannah', 'Uma', 'Alice']",15,4
2004-09-29,Wednesday,False,115,146280,"['Bob', 'Kevin', 'Ivy', 'Alice']",11,4
2004-09-30,Thursday,False,124,133920,"['Tyler', 'Uma', 'Frank', 'Alice']",12,4
2004-10-01,Friday,False,102,151164,"['Grace', 'Kevin', 'Frank', 'Noah']",10,4
2004-10-02,Saturday,False,117,126009,"['Noah', 'Charlie', 'Hannah', 'Alice']",10,4
2004-10-03,Sunday,False,350,269500,"['Eve', 'Noah', 'Charlie', 'Paul', 'Mia', 'Liam', 'David', 'Sophia', 'Grace', 'Jack']",35,10
2004-10-04,Monday,False,174,267264,"['Hannah', 'Alice', 'David', 'Mia', 'Charlie']",17,5
2004-10-05,Tuesday,False,232,433376,"['Paul', 'Grace', 'Jack', 'Tyler', 'Bob', 'Alice', 'David', 'Riley']",22,8
2004-10-06,Wednesday,False,106,204474,"['Hannah', 'Ivy', 'Alice']",10,3
2004-10-07,Thursday,False,224,153888,"['Alice', 'Jack', 'Charlie', 'Kevin', 'Noah', 'Uma', 'Quinn']",21,7
2004-10-08,Friday,False,213,170613,"['Jack', 'Ivy', 'Paul', 'Riley', 'Uma', 'Grace']",21,6
2004-10-09,Saturday,False,222,199578,"['Jack', 'Mia', 'David', 'Alice', 'Tyler', 'Bob', 'Liam']",22,7
2004-10-10,Sunday,False,237,155709,"['David', 'Hannah', 'Ivy', 'Olivia', 'Frank', 'Mia']",23,6
2004-10-11,Monday,False,99,147906,"['Sophia', 'Uma', 'Alice']",9,3
2004-10-12,Tuesday,False,119,93296,"['Hannah', 'Charlie', 'Kevin', 'Alice']",11,4
2004-10-13,Wednesday,False,99,147015,"['Uma', 'Frank', 'Bob']",9,3
2004-10-14,Thursday,False,85,135660,"['Kevin', 'Sophia', 'Noah']",8,3
2004-10-15,Friday,False,139,122042,"['Charlie', 'Quinn', 'Grace', 'Alice']",12,4
2004-10-16,Saturday,False,209,377036,"['Liam', 'Eve', 'Noah', 'Olivia', 'Charlie', 'Alice', 'Bob']",20,7
2004-10-17,Sunday,False,161,232484,"['Bob', 'Riley', 'Paul', 'Sophia', 'Alice', 'Noah', 'Jack']",16,7
2004-10-18,Monday,False,120,129480,"['Hannah', 'David', 'Grace', 'Alice']",12,4
2004-10-19,Tuesday,False,197,277179,"['Paul', 'Hannah', 'Eve', 'Tyler', 'Noah']",19,5
2004-10-20,Wednesday,False,115,127880,"['Grace', 'Sophia', 'Paul', 'Alice']",11,4
2004-10-21,Thursday,False,84,127932,"['Liam', 'Hannah']",8,2
2004-10-22,Friday,False,188,227104,"['Kevin', 'Bob', 'Paul', 'Liam', 'David', 'Alice']",18,6
2004-10-23,Saturday,False,162,201042,"['Alice', 'Quinn', 'Eve', 'Noah', 'Frank']",15,5
2004-10-24,Sunday,False,142,245376,"['Kevin', 'Bob', 'Paul', 'Grace', 'Frank']",14,5
2004-10-25,Monday,False,188,262636,"['Charlie', 'Hannah', 'Sophia', 'Uma', 'Jack', 'Alice']",18,6
2004-10-26,Tuesday,False,137,260848,"['Noah', 'Jack', 'Olivia', 'Riley', 'Hannah']",13,5
2004-10-27,Wednesday,False,100,172800,"['Sophia', 'Alice', 'Bob', 'Olivia']",9,4
2004-10-28,Thursday,False,80,133600,"['Alice', 'Paul', 'Noah']",7,3
2004-10-29,Friday,False,173,142898,"['Riley', 'Sophia', 'Liam', 'Hannah', 'Jack', 'Alice']",16,6
2004-10-30,Saturday,False,154,226688,"['Bob', 'Grace', 'Noah', 'Ivy', 'Olivia']",15,5
2004-10-31,Sunday,False,239,456251,"['Noah', 'Hannah', 'David', 'Charlie', 'Paul', 'Grace', 'Frank', 'Alice']",23,8
2004-11-01,Monday,False,181,342633,"['Sophia', 'Kevin', 'Uma', 'Jack', 'Ivy']",18,5
2004-11-02,Tuesday,False,185,150960,"['Liam', 'Paul', 'Jack', 'Uma', 'Charlie']",18,5
2004-11-03,Wednesday,False,146,244696,"['Hannah', 'Sophia', 'Eve', 'Frank']",14,4
2004-11-04,Thursday,False,128,201728,"['Ivy', 'Mia', 'Noah']",12,3
2004-11-05,Friday,False,101,104737,"['Noah', 'Grace', 'Eve']",10,3
2004-11-06,Saturday,False,145,283765,"['Hannah', 'Grace', 'Noah', 'Frank', 'Olivia']",14,5
2004-11-07,Sunday,False,148,258704,"['Sophia', 'Noah', 'Mia', 'David']",14,4
2004-11-08,Monday,False,190,301340,"['Mia', 'Bob', 'Paul', 'Frank', 'Ivy', 'Alice']",19,6
2004-11-09,Tuesday,False,232,442192,"['Charlie', 'Sophia', 'Noah', 'Grace', 'David', 'Olivia', 'Liam', 'Alice']",23,8
2004-11-10,Wednesday,False,191,195966,"['Eve', 'Quinn', 'Kevin', 'Jack', 'Noah', 'Bob']",19,6
2004-11-11,Thursday,False,178,234604,"['Eve', 'Mia', 'Sophia', 'Alice', 'Bob']",16,5
2004-11-12,Friday,False,101,169276,"['Paul', 'Charlie', 'Jack', 'Alice']",10,4
2004-11-13,Saturday,False,317,313830,"['Mia', 'Jack', 'Frank', 'Ivy', 'Hannah', 'Uma', 'Noah', 'Tyler', 'Alice']",30,9
2004-11-14,Sunday,False,362,531054,"['Liam', 'Alice', 'Bob', 'Olivia', 'Riley', 'Charlie', 'Noah', 'Jack', 'Eve', 'Mia', 'Grace', 'Frank']",34,12
2004-11-15,Monday,False,228,302556,"['Riley', 'Charlie', 'Alice', 'Frank', 'Eve', 'Mia', 'Kevin']",21,7
2004-11-16,Tuesday,False,183,325740,"['Kevin', 'Paul', 'Quinn', 'Riley', 'Sophia', 'Alice']",18,6
2004-11-17,Wednesday,False,162,210924,"['Frank', 'Eve', 'Tyler', 'Mia']",16,4
2004-11-18,Thursday,False,106,178822,"['Paul', 'Bob', 'Sophia', 'Alice']",10,4
2004-11-19,Friday,False,192,302208,"['Frank', 'Paul', 'Grace', 'Olivia', 'Alice', 'Eve']",18,6
2004-11-20,Saturday,False,289,496502,"['Noah', 'Ivy', 'Mia', 'Olivia', 'Grace', 'Bob', 'Quinn', 'Kevin']",28,8
2004-11-21,Sunday,False,393,627621,"['David', 'Tyler', 'Frank', 'Charlie', 'Eve', 'Riley', 'Ivy', 'Noah', 'Paul', 'Alice', 'Kevin', 'Grace']",38,12
2004-11-22,Monday,False,127,95504,"['Jack', 'Ivy', 'Uma']",12,3
2004-11-23,Tuesday,False,182,229684,"['Tyler', 'Grace', 'Paul', 'Liam', 'Alice', 'Bob']",18,6
2004-11-24,Wednesday,False,123,221277,"['Mia', 'Eve', 'Alice']",11,3
2004-11-25,Thursday,False,241,446091,"['Liam', 'Riley', 'Quinn', 'Eve', 'Jack', 'Mia', 'Alice']",24,7
2004-11-26,Friday,False,102,119238,"['Grace', 'Sophia', 'Olivia', 'Alice']",10,4
2004-11-27,Saturday,False,256,357376,"['David', 'Eve', 'Alice', 'Kevin', 'Mia', 'Ivy', 'Frank']",25,7
2004-11-28,Sunday,False,346,439074,"['Hannah', 'Eve', 'Paul', 'Uma', 'Liam', 'Jack', 'David', 'Charlie', 'Alice', 'Frank']",34,10
2004-11-29,Monday,False,84,141708,"['Noah', 'Riley', 'David']",8,3
2004-11-30,Tuesday,False,210,202440,"['Paul', 'Jack', 'Sophia', 'Uma', 'Quinn', 'Alice']",20,6
2004-12-01,Wednesday,False,160,119040,"['Paul', 'Quinn', 'Kevin', 'David']",16,4
2004-12-02,Thursday,False,163,198860,"['David', 'Mia', 'Eve', 'Jack']",16,4
2004-12-03,Friday,False,234,309582,"['Riley', 'Olivia', 'Bob', 'Sophia', 'Quinn', 'Tyler', 'Charlie', 'Alice']",23,8
2004-12-04,Saturday,False,240,172800,"['Jack', 'Uma', 'Ivy', 'Grace', 'Alice', 'Hannah', 'David']",24,7
2004-12-05,Sunday,False,182,186550,"['Uma', 'Liam', 'Olivia', 'Hannah', 'Alice']",17,5
2004-12-06,Monday,False,146,130670,"['Mia', 'Paul', 'Grace', 'Jack']",14,4
2004-12-07,Tuesday,False,139,194044,"['Grace', 'Charlie', 'Olivia', 'Sophia', 'Alice']",13,5
2004-12-08,Wednesday,False,206,206206,"['Bob', 'Riley', 'Uma', 'Kevin', 'Grace', 'Noah', 'Charlie']",20,7
2004-12-09,Thursday,False,180,163800,"['Jack', 'Frank', 'Tyler', 'Grace', 'Sophia', 'David']",18,6
2004-12-10,Friday,False,209,148181,"['Ivy', 'Mia', 'Liam', 'Paul', 'Noah']",20,5
2004-12-11,Saturday,False,115,78315,"['Grace', 'David', 'Sophia', 'Alice']",11,4
2004-12-12,Sunday,False,160,236960,"['Quinn', 'Grace', 'Liam', 'Riley', 'Frank']",16,5
2004-12-13,Monday,False,90,176940,"['Tyler', 'Bob', 'Riley', 'Alice']",9,4
2004-12-14,Tuesday,False,175,109900,"['Alice', 'Sophia', 'Mia', 'Quinn', 'Riley']",16,5
2004-12-15,Wednesday,False,89,142934,"['Noah', 'David', 'Riley']",8,3
2004-12-16,Thursday,False,130,83980,"['Charlie', 'Bob', 'Tyler', 'Sophia', 'Alice']",13,5
2004-12-17,Friday,False,83,70384,"['Hannah', 'Charlie', 'Alice']",8,3
2004-12-18,Saturday,False,202,329866,"['Frank', 'Ivy', 'Sophia', 'Grace', 'Hannah', 'Kevin']",20,6
2004-12-19,Sunday,False,294,488922,"['Riley', 'Frank', 'Uma', 'Sophia', 'Tyler', 'David', 'Grace', 'Olivia', 'Noah', 'Alice']",29,10
2004-12-20,Monday,False,213,199368,"['Eve', 'Mia', 'Sophia', 'Hannah', 'Kevin', 'Alice']",21,6
2004-12-21,Tuesday,False,114,102372,"['Quinn', 'Sophia', 'Bob', 'Alice']",11,4
2004-12-22,Wednesday,False,101,133017,"['Noah', 'Olivia', 'Bob', 'Riley', 'Alice']",10,5
2004-12-23,Thursday,False,104,197184,"['David', 'Charlie', 'Sophia']",10,3
